0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,1,16,4,0,0,16,3,0,20,1,0,0,0,0,12,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,0,0,0,1,0,1,0,0,0,0,0,4,0,3,0,3,1,0,0,0,0,3,0,0,2,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0,1,403,9,1,38,33,0,1,22,0,12,1,0,0,0,1,0,0,0,0,28,0,1,1,0,5,27,0,1,0,0,0,0,0,2,0,0,50,3,1,0,0,1,0,0,1,1,1,2,0,1,17,4,40,65,24,2,0,0,0,0,43,4,0,0,1,0,2,1,0,0,1,0,12,0,0,4,0,3,0,1,0,3,0,38,5,9,35,0,9,0,1,0,0,15,0,7,0,0,0,0,0,12,0,1,0,9,2,8,9,53,2,0,6,0,2,207,115,0,0,12,5,10,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,2,0,0,0,10,0,2,0,0,0,3,0,0,3,2,3,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8,0,9,1,0,2,2,2,0,0,2,1,1,0,0,0,1,3,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,9,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8,0,2,8,3,2,4,1,0,0,0,1,69,0,0,1,2,33,0,5,3,0,12,2,27,3,1,21,0,0,4,1,0,0,0,0,6,0,0,0,0,8,0,10,0,0,4,0,0,0,0,10,3,0,2,8,1,0,0,0,1,11,0,10,0,7,0,0,0,3,1,0,0,51,2,48,11,1,0,0,0,5,7,6,25,4,6,0,18,3,43,0,0,1,0,1,0,0,0,0,0,0,0,8,0,0,13,0,2,2,100,0,0,1,10,11,2,0,2,3,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,16,0,1,8,0,2,0,13,0,0,0,0,0,1,0,4,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,1,29,2,0,3,0,0,4,0,0,1,0,0,1,0,0,7,2,0,0,72,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,0,0,0,21,3,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,11,9,2,0,2,1,1,0,0,35,0,12,1,22,0,2,3,11,1,0,3,2,1,50,1,0,4,1,1,25,19,0,8,8,0,0,0,0,2,0,0,1,2,7,0,9,0,7,2,0,1,1,0,1,0,0,0,0,0,0,7,2,0,1,3,0,0,23,0,10,0,2,10,7,0,1,32,0,4,5,0,1,4,23,16,0,0,30,0,1,0,28,1,1,0,0,0,1,1,0,0,0,7,2,7,12,37,0,0,8,19,1,0,0,3,0,0,14,0,0,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,0,1,1,1,1,3,2,0,0,14,1,0,0,5,0,0,0,0,0,0,0,43,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,77,2,0,1,0,3,0,0,26,0,17,2,0,24,0,24,25,2,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,48,0,3,0,0,1,0,0,18,0,0,0,2,1,1,22,0,0,0,8,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,2,5,51,1,0,0,0,1,2,34,0,4,1,1,0,0,1,0,0,2,0,102,0,0,4,0,6,4,0,0,0,0,6,0,0,0,0,0,13,25,3,0,0,1,1,2,2,28,0,6,3,0,18,1,30,170,4,17,0,0,0,0,102,7,1,1,0,1,2,0,0,0,0,0,3,0,0,0,5,0,1,0,0,3,0,0,0,23,108,0,3,1,0,0,1,0,0,0,0,0,0,5,0,117,0,2,0,2,2,10,3,13,0,0,0,1,0,54,161,0,1,0,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,1,1,2,8,3,1,10,0,2,0,0,2,3,0,0,2,0,1,1,0,1,0,0,0,0,3,5,2,20,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,2,0,9,0,1,0,3,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,41,0,0,3,1,0,2,0,7,0,0,0,0,8,1,2,13,0,0,4,0,1,0,0,2,0,0,0,5,4,0,0,0,10,0,5,0,0,0,0,5,10,3,2,4,2,0,2,1,0,0,0,0,0,8,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
