ihp_cluster,ihg_0,ihg_1,ihg_2,ihg_3,ihg_4,ihg_5,ihg_6,ihg_7,ihg_8,ihg_9,ihg_10,ihg_11,ihg_12,ihg_13,ihg_14,ihg_15,ihg_16,ihg_17,ihg_18,ihg_19,ihg_20,ihg_21,ihg_22,ihg_23,ihg_24,ihg_25,ihg_26,ihg_27,ihg_28,ihg_29,ihg_30,ihg_31,ihg_32,ihg_33,ihg_34,ihg_35,ihg_36,ihg_37,ihg_38,ihg_39,ihg_40,ihg_41,ihg_42,ihg_43,ihg_44,ihg_45,ihg_46,ihg_47,ihg_48,ihg_49,ihg_50,ihg_51,ihg_52,ihg_53,ihg_54,ihg_55,ihg_56,ihg_57,ihg_58,ihg_59,ihg_60,ihg_61,ihg_62,ihg_63,ihg_64,ihg_65,ihg_66,ihg_67,ihg_68,ihg_69,ihg_70,ihg_71,ihg_72,ihg_73,ihg_74,ihg_75,ihg_76,ihg_77,ihg_78,ihg_79,ihg_80,ihg_81,ihg_82,ihg_83,ihg_84,ihg_85,ihg_86,ihg_87,ihg_88,ihg_89,ihg_90,ihg_91,ihg_92,ihg_93,ihg_94,ihg_95,ihg_96,ihg_97,ihg_98,ihg_99,ihg_100,ihg_101,ihg_102,ihg_103,ihg_104,ihg_105,ihg_106,ihg_107,ihg_108,ihg_109,ihg_110,ihg_111,ihg_112,ihg_113,ihg_114,ihg_115,ihg_116,ihg_117,ihg_118,ihg_119,ihg_120,ihg_121,ihg_122,ihg_123,ihg_124,ihg_125,ihg_126,ihg_127
10,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,8.0,22.0,2.0,8.0,3.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,182.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,23.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,118.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0,11.0,0.0,7.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,17.0,0.0
11,30.0,0.0,62.0,527.0,0.0,18.0,13.0,0.0,1.0,1.0,1.0,0.0,146.0,1.0,23.0,0.0,8.0,71.0,29.0,2.0,59.0,2.0,0.0,0.0,8.0,347.0,2.0,309.0,9.0,0.0,2.0,1.0,0.0,169.0,1.0,2.0,0.0,8.0,2.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,135.0,0.0,1.0,1.0,27.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,3.0,0.0,0.0,5.0,0.0,12.0,217.0,0.0,0.0,3.0,26.0,162.0,23.0,9.0,49.0,0.0,18.0,1.0,1.0,5.0,1.0,0.0,23.0,5.0,5.0,0.0,0.0,9.0,52.0,0.0,0.0,10.0,12.0,0.0,1.0,12.0,1.0,23.0,41.0,0.0,0.0,370.0,10.0,303.0,8.0,3.0,5.0,5.0,3.0,1.0,1.0,17.0,143.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,388.0
12,0.0,1.0,1.0,3.0,0.0,2.0,11.0,1.0,0.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,39.0,58.0,0.0,0.0,0.0,59.0,1.0,4.0,42.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,6.0,0.0,10.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,21.0,0.0,3.0,0.0,18.0,2.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,2.0,0.0,2.0,0.0,3.0,77.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
13,167.0,1.0,373.0,129.0,0.0,9.0,92.0,3.0,2.0,6.0,1.0,14.0,60.0,31.0,79.0,5.0,4.0,11.0,72.0,8.0,9.0,2.0,0.0,3.0,42.0,22.0,2.0,73.0,7.0,1.0,14.0,0.0,0.0,63.0,0.0,1.0,1.0,13.0,1.0,4.0,1.0,19.0,12.0,0.0,7.0,0.0,1.0,2.0,58.0,9.0,1.0,7.0,42.0,6.0,0.0,133.0,4.0,4.0,0.0,6.0,0.0,1.0,12.0,7.0,0.0,37.0,0.0,3.0,257.0,0.0,1.0,31.0,16.0,2.0,3.0,14.0,248.0,1.0,0.0,4.0,1.0,37.0,21.0,0.0,13.0,33.0,2.0,2.0,3.0,2.0,0.0,1.0,6.0,14.0,0.0,4.0,0.0,4.0,0.0,0.0,20.0,13.0,0.0,102.0,0.0,1.0,317.0,1.0,19.0,159.0,12.0,1.0,32.0,1.0,0.0,8.0,227.0,153.0,50.0,1.0,0.0,14.0,10.0,1.0,0.0,5.0,2.0,39.0
14,0.0,0.0,2.0,7.0,11.0,0.0,58.0,5.0,4.0,19.0,66.0,6.0,1.0,1.0,1.0,0.0,13.0,4.0,2.0,0.0,31.0,51.0,4.0,46.0,1.0,61.0,32.0,7.0,197.0,0.0,0.0,11.0,97.0,4.0,56.0,34.0,0.0,4.0,27.0,20.0,1.0,0.0,0.0,0.0,3.0,102.0,6.0,9.0,3.0,1.0,15.0,0.0,0.0,127.0,0.0,426.0,1.0,0.0,0.0,7.0,13.0,50.0,1.0,2.0,5.0,146.0,57.0,22.0,0.0,128.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,1.0,3.0,8.0,1.0,0.0,0.0,10.0,228.0,0.0,39.0,27.0,8.0,1.0,92.0,0.0,22.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,43.0,0.0,4.0,3.0,8.0,74.0,8.0,0.0,363.0,13.0,1.0,6.0,52.0,30.0,2.0,8.0,0.0,14.0,1.0,7.0,1.0,0.0,1.0,92.0,0.0,17.0
15,20.0,0.0,3.0,27.0,19.0,17.0,449.0,40.0,6.0,2.0,10.0,0.0,4.0,1.0,79.0,0.0,54.0,1.0,389.0,0.0,25.0,18.0,38.0,53.0,0.0,648.0,30.0,2.0,1012.0,5.0,2.0,5.0,284.0,0.0,412.0,301.0,2.0,787.0,1324.0,12.0,9.0,1.0,0.0,2.0,1.0,36.0,2.0,1.0,3.0,2.0,11.0,0.0,0.0,901.0,0.0,611.0,5.0,0.0,3.0,85.0,4.0,18.0,0.0,0.0,1.0,177.0,255.0,0.0,0.0,32.0,0.0,3.0,1.0,0.0,16.0,0.0,39.0,50.0,48.0,41.0,1.0,427.0,0.0,0.0,0.0,0.0,115.0,3.0,329.0,166.0,11.0,201.0,643.0,0.0,112.0,3.0,39.0,2.0,40.0,0.0,2.0,0.0,121.0,2.0,0.0,0.0,4.0,5.0,19.0,22.0,336.0,119.0,3.0,5.0,84.0,133.0,104.0,1.0,0.0,31.0,4.0,0.0,14.0,0.0,0.0,79.0,18.0,14.0
16,0.0,0.0,1.0,3.0,3.0,11.0,264.0,0.0,0.0,22.0,132.0,3.0,2.0,0.0,0.0,0.0,19.0,0.0,10.0,2.0,6.0,197.0,1.0,2.0,2.0,4.0,34.0,1.0,117.0,0.0,16.0,23.0,0.0,2.0,31.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,2.0,80.0,26.0,27.0,4.0,0.0,1.0,15.0,3.0,0.0,33.0,2.0,349.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,63.0,5.0,19.0,1.0,42.0,0.0,0.0,9.0,0.0,8.0,0.0,2.0,1.0,8.0,28.0,26.0,51.0,16.0,1.0,6.0,148.0,36.0,0.0,4.0,22.0,3.0,0.0,32.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,1.0,0.0,5.0,5.0,45.0,1.0,10.0,228.0,4.0,0.0,2.0,24.0,41.0,3.0,4.0,2.0,0.0,0.0,1.0,22.0,0.0,0.0,36.0,0.0,1.0
17,8.0,1.0,0.0,0.0,1.0,7.0,9.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,13.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,281.0,1.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,11.0,0.0,53.0,86.0,1.0,20.0,73.0,0.0,0.0,3.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,108.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,165.0,0.0,11.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,1.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0
18,10.0,40.0,7.0,0.0,156.0,12.0,10.0,240.0,163.0,4.0,0.0,14.0,0.0,43.0,10.0,8.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,6.0,1.0,12.0,104.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,133.0,5.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,11.0,113.0,12.0,58.0,107.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,11.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,32.0,22.0,5.0,28.0,1.0,2.0,0.0,12.0,0.0,4.0,29.0,0.0,22.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,8.0,7.0,7.0,117.0,423.0,23.0,2.0,2.0,4.0,2.0,90.0,25.0,0.0,10.0,39.0,10.0,6.0,274.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,66.0,1.0,1.0,0.0,3.0,7.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,2.0,4.0,8.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0
20,0.0,2.0,3.0,15.0,0.0,0.0,23.0,0.0,0.0,4.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,22.0,0.0,5.0,0.0,168.0,9.0,1.0,47.0,0.0,0.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,7.0,3.0,2.0,0.0,2.0,5.0,0.0,2.0,4.0,57.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,11.0,1.0,7.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,62.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,4.0,0.0,1.0,1.0,179.0,14.0,0.0,49.0,46.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,24.0,0.0,15.0
21,535.0,46.0,93.0,166.0,28.0,131.0,220.0,19.0,159.0,3.0,3.0,25.0,8.0,198.0,373.0,23.0,3.0,3.0,150.0,1.0,0.0,11.0,3.0,0.0,8.0,0.0,4.0,21.0,25.0,14.0,151.0,0.0,0.0,15.0,12.0,1.0,4.0,154.0,36.0,1.0,85.0,3.0,160.0,78.0,22.0,13.0,52.0,10.0,71.0,5.0,5.0,27.0,140.0,36.0,8.0,109.0,32.0,17.0,43.0,13.0,1.0,0.0,3.0,1.0,15.0,17.0,0.0,5.0,1222.0,0.0,25.0,12.0,667.0,180.0,17.0,19.0,47.0,10.0,26.0,34.0,15.0,270.0,12.0,176.0,330.0,21.0,0.0,303.0,9.0,7.0,3.0,1.0,28.0,23.0,2.0,1.0,114.0,282.0,0.0,18.0,4.0,68.0,3.0,196.0,5.0,6.0,132.0,0.0,0.0,312.0,26.0,8.0,320.0,414.0,3.0,169.0,854.0,12.0,14.0,25.0,14.0,42.0,64.0,7.0,17.0,2.0,185.0,5.0
22,1.0,0.0,50.0,15.0,0.0,2.0,23.0,0.0,0.0,3.0,4.0,0.0,40.0,2.0,0.0,3.0,41.0,2.0,0.0,38.0,52.0,9.0,0.0,0.0,96.0,1.0,3.0,153.0,5.0,1.0,7.0,2.0,0.0,129.0,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,11.0,0.0,2.0,0.0,6.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,54.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,14.0,1.0,0.0,0.0,13.0,5.0,26.0,0.0,46.0,0.0,3.0,1.0,0.0,1.0,18.0,0.0,1.0,6.0,1.0,0.0,0.0,9.0,27.0,2.0,0.0,0.0,2.0,0.0,1.0,44.0,1.0,4.0,0.0,0.0,0.0,40.0,10.0,10.0,4.0,13.0,1.0,3.0,3.0,2.0,0.0,1.0,77.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,1.0,70.0
23,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,45.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,128.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,0.0,0.0,15.0,0.0,4.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,40.0,7.0,14.0,0.0,1.0,1.0,4.0,0.0,2.0,3.0,7.0,3.0,1.0,2.0,0.0,5.0,3.0,0.0,2.0,3.0,11.0,0.0,72.0,0.0,18.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,9.0,0.0,0.0,14.0,18.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,1.0,1.0,16.0,0.0,1.0,59.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,1.0
